ABBloodGroupTestResult,9_1_8655
BNFSection10_1_3,BNFChapter10Section
BNFSection10_1_3,23_1_1830
BNFSection10_1_2_1,BNFChapter10Section
BNFSection10_1_2_1,23_1_1831
BNFSection10_1_2_2,BNFChapter10Section
BNFSection10_1_2_2,23_1_1831
BNFSection10_1_4_A,BNFChapter10Section
BNFSection10_1_4_A,23_1_1832
BNFSection10_1_4_B,BNFChapter10Section
BNFSection10_1_4_B,23_1_1832
BNFSection10_2_1,BNFChapter10Section
BNFSection10_2_1,23_1_1833
BNFSection10_2_2,BNFChapter10Section
BNFSection10_2_2,23_1_1833
BNFSection10_3_1,BNFChapter10Section
BNFSection10_3_1,23_1_1834
BNFSection10_3_2,BNFChapter10Section
BNFSection10_3_2,23_1_1834
BNFSection11_1,BNFChapter11Section
BNFSection11_2,BNFChapter11Section
BNFSection11_3_1,BNFChapter11Section
BNFSection11_3_1,23_1_1836
BNFSection11_3_2,BNFChapter11Section
BNFSection11_3_2,23_1_1836
BNFSection11_3_3,BNFChapter11Section
BNFSection11_3_3,23_1_1836
BNFSection11_4_1,BNFChapter11Section
BNFSection11_4_1,23_1_1837
BNFSection11_4_2,BNFChapter11Section
BNFSection11_4_2,23_1_1837
BNFSection11_5,BNFChapter11Section
BNFSection11_6,BNFChapter11Section
BNFSection11_7,BNFChapter11Section
BNFSection11_8_1,BNFChapter11Section
BNFSection11_8_1,23_1_1838
BNFSection11_8_2,BNFChapter11Section
BNFSection11_8_2,23_1_1838
BNFSection11_9,BNFChapter11Section
BNFSection12_1_1,BNFChapter12Section
BNFSection12_1_1,23_1_1840
BNFSection12_1_2,BNFChapter12Section
BNFSection12_1_2,23_1_1840
BNFSection12_1_3,BNFChapter12Section
BNFSection12_1_3,23_1_1840
BNFSection12_2_1,BNFChapter12Section
BNFSection12_2_1,23_1_1841
BNFSection12_2_2,BNFChapter12Section
BNFSection12_2_2,23_1_1841
BNFSection12_2_3,BNFChapter12Section
BNFSection12_2_3,23_1_1841
BNFSection12_3_1,BNFChapter12Section
BNFSection12_3_1,23_1_1842
BNFSection12_3_2,BNFChapter12Section
BNFSection12_3_2,23_1_1842
BNFSection12_3_3,BNFChapter12Section
BNFSection12_3_3,23_1_1842
BNFSection12_3_4,BNFChapter12Section
BNFSection12_3_4,23_1_1842
BNFSection12_3_5,BNFChapter12Section
BNFSection12_3_5,23_1_1842
BNFSection13_1_1,BNFChapter13Section
BNFSection13_1_1,23_1_1847
BNFSection13_1_2,BNFChapter13Section
BNFSection13_1_2,23_1_1847
BNFSection13_1_3,BNFChapter13Section
BNFSection13_1_3,23_1_1847
BNFSection13_10_2,BNFChapter13Section
BNFSection13_10_2,23_1_1844
BNFSection13_10_3,BNFChapter13Section
BNFSection13_10_3,23_1_1844
BNFSection13_10_4,BNFChapter13Section
BNFSection13_10_4,23_1_1844
BNFSection13_10_5,BNFChapter13Section
BNFSection13_10_5,23_1_1844
BNFSection13_10_1_1,BNFChapter13Section
BNFSection13_10_1_1,23_1_1845
BNFSection13_10_1_2,BNFChapter13Section
BNFSection13_10_1_2,23_1_1845
BNFSection13_11_1,BNFChapter13Section
BNFSection13_11_1,23_1_1846
BNFSection13_11_2,BNFChapter13Section
BNFSection13_11_2,23_1_1846
BNFSection13_11_3,BNFChapter13Section
BNFSection13_11_3,23_1_1846
BNFSection13_11_4,BNFChapter13Section
BNFSection13_11_4,23_1_1846
BNFSection13_11_5,BNFChapter13Section
BNFSection13_11_5,23_1_1846
BNFSection13_11_6,BNFChapter13Section
BNFSection13_11_6,23_1_1846
BNFSection13_11_7,BNFChapter13Section
BNFSection13_11_7,23_1_1846
BNFSection13_12,BNFChapter13Section
BNFSection13_13,BNFChapter13Section
BNFSection13_14,BNFChapter13Section
BNFSection13_2_2,BNFChapter13Section
BNFSection13_2_2,23_1_1848
BNFSection13_2_1_1,BNFChapter13Section
BNFSection13_2_1_1,23_1_1849
BNFSection13_3,BNFChapter13Section
BNFSection13_4,BNFChapter13Section
BNFSection13_5_1,BNFChapter13Section
BNFSection13_5_1,23_1_1850
BNFSection13_5_2,BNFChapter13Section
BNFSection13_5_2,23_1_1850
BNFSection13_6_1,BNFChapter13Section
BNFSection13_6_1,23_1_1851
BNFSection13_6_2,BNFChapter13Section
BNFSection13_6_2,23_1_1851
BNFSection13_7,BNFChapter13Section
BNFSection13_8_1,BNFChapter13Section
BNFSection13_8_1,23_1_1852
BNFSection13_8_2,BNFChapter13Section
BNFSection13_8_2,23_1_1852
BNFSection13_9,BNFChapter13Section
BNFSection14_1,BNFChapter14Section
BNFSection14_2,BNFChapter14Section
BNFSection14_3,BNFChapter14Section
BNFSection14_4,BNFChapter14Section
BNFSection14_5,BNFChapter14Section
BNFSection14_6,BNFChapter14Section
BNFSection15_1_1,BNFChapter15Section
BNFSection15_1_1,23_1_1855
BNFSection15_1_2,BNFChapter15Section
BNFSection15_1_2,23_1_1855
BNFSection15_1_3,BNFChapter15Section
BNFSection15_1_3,23_1_1855
BNFSection15_1_5,BNFChapter15Section
BNFSection15_1_5,23_1_1855
BNFSection15_1_6,BNFChapter15Section
BNFSection15_1_6,23_1_1855
BNFSection15_1_7,BNFChapter15Section
BNFSection15_1_7,23_1_1855
BNFSection15_1_8,BNFChapter15Section
BNFSection15_1_8,23_1_1855
BNFSection15_1_4_1,BNFChapter15Section
BNFSection15_1_4_1,23_1_1856
BNFSection15_1_4_2,BNFChapter15Section
BNFSection15_1_4_2,23_1_1856
BNFSection15_1_4_3,BNFChapter15Section
BNFSection15_1_4_3,23_1_1856
BNFSection15_2,BNFChapter15Section
BNFSection1_1_1,BNFChapter1Section
BNFSection1_1_1,23_1_1858
BNFSection1_1_2,BNFChapter1Section
BNFSection1_1_2,23_1_1858
BNFSection1_1_3,BNFChapter1Section
BNFSection1_1_3,23_1_1858
BNFSection1_2,BNFChapter1Section
BNFSection1_3_1,BNFChapter1Section
BNFSection1_3_1,23_1_1859
BNFSection1_3_2,BNFChapter1Section
BNFSection1_3_2,23_1_1859
BNFSection1_3_3,BNFChapter1Section
BNFSection1_3_3,23_1_1859
BNFSection1_3_4,BNFChapter1Section
BNFSection1_3_4,23_1_1859
BNFSection1_3_5,BNFChapter1Section
BNFSection1_3_5,23_1_1859
BNFSection1_3_6,BNFChapter1Section
BNFSection1_3_6,23_1_1859
BNFSection1_4_1,BNFChapter1Section
BNFSection1_4_1,23_1_1860
BNFSection1_4_2,BNFChapter1Section
BNFSection1_4_2,23_1_1860
BNFSection1_5,BNFChapter1Section
BNFSection1_6_1,BNFChapter1Section
BNFSection1_6_1,23_1_1861
BNFSection1_6_2,BNFChapter1Section
BNFSection1_6_2,23_1_1861
BNFSection1_6_3,BNFChapter1Section
BNFSection1_6_3,23_1_1861
BNFSection1_6_4,BNFChapter1Section
BNFSection1_6_4,23_1_1861
BNFSection1_6_5,BNFChapter1Section
BNFSection1_6_5,23_1_1861
BNFSection1_7_1,BNFChapter1Section
BNFSection1_7_1,23_1_1862
BNFSection1_7_2,BNFChapter1Section
BNFSection1_7_2,23_1_1862
BNFSection1_7_3,BNFChapter1Section
BNFSection1_7_3,23_1_1862
BNFSection1_8,BNFChapter1Section
BNFSection1_9_1,BNFChapter1Section
BNFSection1_9_1,23_1_1863
BNFSection1_9_2,BNFChapter1Section
BNFSection1_9_2,23_1_1863
BNFSection1_9_3,BNFChapter1Section
BNFSection1_9_3,23_1_1863
BNFSection1_9_4,BNFChapter1Section
BNFSection1_9_4,23_1_1863
BNFSection2_1_1,BNFChapter2Section
BNFSection2_1_1,23_1_1866
BNFSection2_1_2,BNFChapter2Section
BNFSection2_1_2,23_1_1866
BNFSection2_10_1,BNFChapter2Section
BNFSection2_10_1,23_1_1865
BNFSection2_10_2,BNFChapter2Section
BNFSection2_10_2,23_1_1865
BNFSection2_11,BNFChapter2Section
BNFSection2_12,BNFChapter2Section
BNFSection2_13,BNFChapter2Section
BNFSection2_2_1,BNFChapter2Section
BNFSection2_2_1,23_1_1867
BNFSection2_2_2,BNFChapter2Section
BNFSection2_2_2,23_1_1867
BNFSection2_2_3,BNFChapter2Section
BNFSection2_2_3,23_1_1867
BNFSection2_2_4,BNFChapter2Section
BNFSection2_2_4,23_1_1867
BNFSection2_2_5,BNFChapter2Section
BNFSection2_2_5,23_1_1867
BNFSection2_2_6,BNFChapter2Section
BNFSection2_2_6,23_1_1867
BNFSection2_2_7,BNFChapter2Section
BNFSection2_2_7,23_1_1867
BNFSection2_2_8,BNFChapter2Section
BNFSection2_2_8,23_1_1867
BNFSection2_3_1,BNFChapter2Section
BNFSection2_3_1,23_1_1868
BNFSection2_3_2_a,BNFChapter2Section
BNFSection2_3_2_a,23_1_1869
BNFSection2_3_2_b,BNFChapter2Section
BNFSection2_3_2_b,23_1_1869
BNFSection2_3_2_c,BNFChapter2Section
BNFSection2_3_2_c,23_1_1869
BNFSection2_4,BNFChapter2Section
BNFSection2_5_1,BNFChapter2Section
BNFSection2_5_1,23_1_1870
BNFSection2_5_2,BNFChapter2Section
BNFSection2_5_2,23_1_1870
BNFSection2_5_3,BNFChapter2Section
BNFSection2_5_3,23_1_1870
BNFSection2_5_4,BNFChapter2Section
BNFSection2_5_4,23_1_1870
BNFSection2_5_6,BNFChapter2Section
BNFSection2_5_6,23_1_1870
BNFSection2_5_7,BNFChapter2Section
BNFSection2_5_7,23_1_1870
BNFSection2_5_5_1,BNFChapter2Section
BNFSection2_5_5_1,23_1_1871
BNFSection2_5_5_2,BNFChapter2Section
BNFSection2_5_5_2,23_1_1871
BNFSection2_6_1,BNFChapter2Section
BNFSection2_6_1,23_1_1872
BNFSection2_6_2,BNFChapter2Section
BNFSection2_6_2,23_1_1872
BNFSection2_6_3,BNFChapter2Section
BNFSection2_6_3,23_1_1872
BNFSection2_6_4_1,BNFChapter2Section
BNFSection2_6_4_1,23_1_1873
BNFSection2_6_4_2,BNFChapter2Section
BNFSection2_6_4_2,23_1_1873
BNFSection2_7_1,BNFChapter2Section
BNFSection2_7_1,23_1_1874
BNFSection2_7_2,BNFChapter2Section
BNFSection2_7_2,23_1_1874
BNFSection2_7_3,BNFChapter2Section
BNFSection2_7_3,23_1_1874
BNFSection2_8_1,BNFChapter2Section
BNFSection2_8_1,23_1_1875
BNFSection2_8_2,BNFChapter2Section
BNFSection2_8_2,23_1_1875
BNFSection2_8_3,BNFChapter2Section
BNFSection2_8_3,23_1_1875
BNFSection2_9,BNFChapter2Section
BNFSection3_1_2,BNFChapter3Section
BNFSection3_1_2,23_1_1877
BNFSection3_1_3,BNFChapter3Section
BNFSection3_1_3,23_1_1877
BNFSection3_1_4,BNFChapter3Section
BNFSection3_1_4,23_1_1877
BNFSection3_1_5,BNFChapter3Section
BNFSection3_1_5,23_1_1877
BNFSection3_10,BNFChapter3Section
BNFSection3_1_1_1,BNFChapter3Section
BNFSection3_1_1_1,23_1_1878
BNFSection3_1_1_2,BNFChapter3Section
BNFSection3_1_1_2,23_1_1878
BNFSection3_2,BNFChapter3Section
BNFSection3_3_1,BNFChapter3Section
BNFSection3_3_1,23_1_1879
BNFSection3_3_2,BNFChapter3Section
BNFSection3_3_2,23_1_1879
BNFSection3_4_1,BNFChapter3Section
BNFSection3_4_1,23_1_1880
BNFSection3_4_2,BNFChapter3Section
BNFSection3_4_2,23_1_1880
BNFSection3_4_3,BNFChapter3Section
BNFSection3_4_3,23_1_1880
BNFSection3_5_1,BNFChapter3Section
BNFSection3_5_1,23_1_1881
BNFSection3_5_2,BNFChapter3Section
BNFSection3_5_2,23_1_1881
BNFSection3_6,BNFChapter3Section
BNFSection3_7,BNFChapter3Section
BNFSection3_8,BNFChapter3Section
BNFSection3_9_1,BNFChapter3Section
BNFSection3_9_1,23_1_1882
BNFSection3_9_2,BNFChapter3Section
BNFSection3_9_2,23_1_1882
BNFSection4_1_2,BNFChapter4Section
BNFSection4_1_2,23_1_1884
BNFSection4_1_3,BNFChapter4Section
BNFSection4_1_3,23_1_1884
BNFSection4_10,BNFChapter4Section
BNFSection4_11,BNFChapter4Section
BNFSection4_1_1_A,BNFChapter4Section
BNFSection4_1_1_A,23_1_1885
BNFSection4_2_2,BNFChapter4Section
BNFSection4_2_2,23_1_1886
BNFSection4_2_3,BNFChapter4Section
BNFSection4_2_3,23_1_1886
BNFSection4_2_1_A,BNFChapter4Section
BNFSection4_2_1_A,23_1_1887
BNFSection4_3_2,BNFChapter4Section
BNFSection4_3_2,23_1_1888
BNFSection4_3_3,BNFChapter4Section
BNFSection4_3_3,23_1_1888
BNFSection4_3_4,BNFChapter4Section
BNFSection4_3_4,23_1_1888
BNFSection4_3_1_A,BNFChapter4Section
BNFSection4_3_1_A,23_1_1889
BNFSection4_4,BNFChapter4Section
BNFSection4_5_1,BNFChapter4Section
BNFSection4_5_1,23_1_1890
BNFSection4_5_2,BNFChapter4Section
BNFSection4_5_2,23_1_1890
BNFSection4_6_A,BNFChapter4Section
BNFSection4_6_A,23_1_1891
BNFSection4_6_B,BNFChapter4Section
BNFSection4_6_B,23_1_1891
BNFSection4_6_C,BNFChapter4Section
BNFSection4_6_C,23_1_1891
BNFSection4_6_D,BNFChapter4Section
BNFSection4_6_D,23_1_1891
BNFSection4_6_E,BNFChapter4Section
BNFSection4_6_E,23_1_1891
BNFSection4_6_F,BNFChapter4Section
BNFSection4_6_F,23_1_1891
BNFSection4_6_G,BNFChapter4Section
BNFSection4_6_G,23_1_1891
BNFSection4_7_1,BNFChapter4Section
BNFSection4_7_1,23_1_1892
BNFSection4_7_2,BNFChapter4Section
BNFSection4_7_2,23_1_1892
BNFSection4_7_3,BNFChapter4Section
BNFSection4_7_3,23_1_1892
BNFSection4_7_4_1,BNFChapter4Section
BNFSection4_7_4_1,23_1_1893
BNFSection4_7_4_2,BNFChapter4Section
BNFSection4_7_4_2,23_1_1893
BNFSection4_8_2,BNFChapter4Section
BNFSection4_8_2,23_1_1894
BNFSection4_8_3,BNFChapter4Section
BNFSection4_8_3,23_1_1894
BNFSection4_8_1_A,BNFChapter4Section
BNFSection4_8_1_A,23_1_1895
BNFSection4_8_1_B,BNFChapter4Section
BNFSection4_8_1_B,23_1_1895
BNFSection4_9_1,BNFChapter4Section
BNFSection4_9_1,23_1_1896
BNFSection4_9_2,BNFChapter4Section
BNFSection4_9_2,23_1_1896
BNFSection4_9_3,BNFChapter4Section
BNFSection4_9_3,23_1_1896
BNFSection5_1_10,BNFChapter5Section
BNFSection5_1_10,23_1_1898
BNFSection5_1_11,BNFChapter5Section
BNFSection5_1_11,23_1_1898
BNFSection5_1_12,BNFChapter5Section
BNFSection5_1_12,23_1_1898
BNFSection5_1_13,BNFChapter5Section
BNFSection5_1_13,23_1_1898
BNFSection5_1_2,BNFChapter5Section
BNFSection5_1_2,23_1_1898
BNFSection5_1_3,BNFChapter5Section
BNFSection5_1_3,23_1_1898
BNFSection5_1_4,BNFChapter5Section
BNFSection5_1_4,23_1_1898
BNFSection5_1_5,BNFChapter5Section
BNFSection5_1_5,23_1_1898
BNFSection5_1_6,BNFChapter5Section
BNFSection5_1_6,23_1_1898
BNFSection5_1_7,BNFChapter5Section
BNFSection5_1_7,23_1_1898
BNFSection5_1_8,BNFChapter5Section
BNFSection5_1_8,23_1_1898
BNFSection5_1_9,BNFChapter5Section
BNFSection5_1_9,23_1_1898
BNFSection5_1_1_1,BNFChapter5Section
BNFSection5_1_1_1,23_1_1899
BNFSection5_1_1_2,BNFChapter5Section
BNFSection5_1_1_2,23_1_1899
BNFSection5_1_1_3,BNFChapter5Section
BNFSection5_1_1_3,23_1_1899
BNFSection5_1_1_4,BNFChapter5Section
BNFSection5_1_1_4,23_1_1899
BNFSection5_1_1_5,BNFChapter5Section
BNFSection5_1_1_5,23_1_1899
BNFSection5_2,BNFChapter5Section
BNFSection5_3,BNFChapter5Section
BNFSection5_4_1,BNFChapter5Section
BNFSection5_4_1,23_1_1900
BNFSection5_4_2,BNFChapter5Section
BNFSection5_4_2,23_1_1900
BNFSection5_4_3,BNFChapter5Section
BNFSection5_4_3,23_1_1900
BNFSection5_4_4,BNFChapter5Section
BNFSection5_4_4,23_1_1900
BNFSection5_4_5,BNFChapter5Section
BNFSection5_4_5,23_1_1900
BNFSection5_4_6,BNFChapter5Section
BNFSection5_4_6,23_1_1900
BNFSection5_4_7,BNFChapter5Section
BNFSection5_4_7,23_1_1900
BNFSection5_4_8,BNFChapter5Section
BNFSection5_4_8,23_1_1900
BNFSection5_5_1,BNFChapter5Section
BNFSection5_5_1,23_1_1901
BNFSection5_5_2,BNFChapter5Section
BNFSection5_5_2,23_1_1901
BNFSection5_5_3,BNFChapter5Section
BNFSection5_5_3,23_1_1901
BNFSection5_5_4,BNFChapter5Section
BNFSection5_5_4,23_1_1901
BNFSection5_5_5,BNFChapter5Section
BNFSection5_5_5,23_1_1901
BNFSection5_5_6,BNFChapter5Section
BNFSection5_5_6,23_1_1901
BNFSection5_5_7,BNFChapter5Section
BNFSection5_5_7,23_1_1901
BNFSection5_5_8,BNFChapter5Section
BNFSection5_5_8,23_1_1901
BNFSection6_1_3,BNFChapter6Section
BNFSection6_1_3,23_1_1903
BNFSection6_1_4,BNFChapter6Section
BNFSection6_1_4,23_1_1903
BNFSection6_1_5,BNFChapter6Section
BNFSection6_1_5,23_1_1903
BNFSection6_1_6,BNFChapter6Section
BNFSection6_1_6,23_1_1903
BNFSection6_1_1_1,BNFChapter6Section
BNFSection6_1_1_1,23_1_1904
BNFSection6_1_1_2,BNFChapter6Section
BNFSection6_1_1_2,23_1_1904
BNFSection6_1_1_3,BNFChapter6Section
BNFSection6_1_1_3,23_1_1904
BNFSection6_1_2_1,BNFChapter6Section
BNFSection6_1_2_1,23_1_1905
BNFSection6_1_2_2,BNFChapter6Section
BNFSection6_1_2_2,23_1_1905
BNFSection6_1_2_3,BNFChapter6Section
BNFSection6_1_2_3,23_1_1905
BNFSection6_2_1,BNFChapter6Section
BNFSection6_2_1,23_1_1906
BNFSection6_2_2,BNFChapter6Section
BNFSection6_2_2,23_1_1906
BNFSection6_3_1,BNFChapter6Section
BNFSection6_3_1,23_1_1907
BNFSection6_3_2,BNFChapter6Section
BNFSection6_3_2,23_1_1907
BNFSection6_4_2,BNFChapter6Section
BNFSection6_4_2,23_1_1908
BNFSection6_4_3,BNFChapter6Section
BNFSection6_4_3,23_1_1908
BNFSection6_4_1_1,BNFChapter6Section
BNFSection6_4_1_1,23_1_1909
BNFSection6_4_1_2,BNFChapter6Section
BNFSection6_4_1_2,23_1_1909
BNFSection6_5_1,BNFChapter6Section
BNFSection6_5_1,23_1_1910
BNFSection6_5_2,BNFChapter6Section
BNFSection6_5_2,23_1_1910
BNFSection6_6_1,BNFChapter6Section
BNFSection6_6_1,23_1_1911
BNFSection6_6_2,BNFChapter6Section
BNFSection6_6_2,23_1_1911
BNFSection6_7_1,BNFChapter6Section
BNFSection6_7_1,23_1_1912
BNFSection6_7_2,BNFChapter6Section
BNFSection6_7_2,23_1_1912
BNFSection6_7_3,BNFChapter6Section
BNFSection6_7_3,23_1_1912
BNFSection7_1_2,BNFChapter7Section
BNFSection7_1_2,23_1_1914
BNFSection7_1_3,BNFChapter7Section
BNFSection7_1_3,23_1_1914
BNFSection7_1_1_1,BNFChapter7Section
BNFSection7_1_1_1,23_1_1915
BNFSection7_2_1,BNFChapter7Section
BNFSection7_2_1,23_1_1916
BNFSection7_2_2,BNFChapter7Section
BNFSection7_2_2,23_1_1916
BNFSection7_3_1,BNFChapter7Section
BNFSection7_3_1,23_1_1917
BNFSection7_3_3,BNFChapter7Section
BNFSection7_3_3,23_1_1917
BNFSection7_3_4,BNFChapter7Section
BNFSection7_3_4,23_1_1917
BNFSection7_3_2_1,BNFChapter7Section
BNFSection7_3_2_1,23_1_1918
BNFSection7_3_2_2,BNFChapter7Section
BNFSection7_3_2_2,23_1_1918
BNFSection7_3_2_3,BNFChapter7Section
BNFSection7_3_2_3,23_1_1918
BNFSection7_4_1,BNFChapter7Section
BNFSection7_4_1,23_1_1919
BNFSection7_4_2,BNFChapter7Section
BNFSection7_4_2,23_1_1919
BNFSection7_4_3,BNFChapter7Section
BNFSection7_4_3,23_1_1919
BNFSection7_4_4,BNFChapter7Section
BNFSection7_4_4,23_1_1919
BNFSection7_4_5,BNFChapter7Section
BNFSection7_4_5,23_1_1919
BNFSection7_5,BNFChapter7Section
BNFSection8_1_1,BNFChapter8Section
BNFSection8_1_1,23_1_1921
BNFSection8_1_2,BNFChapter8Section
BNFSection8_1_2,23_1_1921
BNFSection8_1_3,BNFChapter8Section
BNFSection8_1_3,23_1_1921
BNFSection8_1_4,BNFChapter8Section
BNFSection8_1_4,23_1_1921
BNFSection8_1_5,BNFChapter8Section
BNFSection8_1_5,23_1_1921
BNFSection8_2_1,BNFChapter8Section
BNFSection8_2_1,23_1_1922
BNFSection8_2_2,BNFChapter8Section
BNFSection8_2_2,23_1_1922
BNFSection8_2_3,BNFChapter8Section
BNFSection8_2_3,23_1_1922
BNFSection8_2_4,BNFChapter8Section
BNFSection8_2_4,23_1_1922
BNFSection8_2_5,BNFChapter8Section
BNFSection8_2_5,23_1_1922
BNFSection8_3_1,BNFChapter8Section
BNFSection8_3_1,23_1_1923
BNFSection8_3_2,BNFChapter8Section
BNFSection8_3_2,23_1_1923
BNFSection8_3_3,BNFChapter8Section
BNFSection8_3_3,23_1_1923
BNFSection8_3_4_1,BNFChapter8Section
BNFSection8_3_4_1,23_1_1924
BNFSection8_3_4_2,BNFChapter8Section
BNFSection8_3_4_2,23_1_1924
BNFSection8_3_4_3,BNFChapter8Section
BNFSection8_3_4_3,23_1_1924
BNFSection9_1_2,BNFChapter9Section
BNFSection9_1_2,23_1_1926
BNFSection9_1_3,BNFChapter9Section
BNFSection9_1_3,23_1_1926
BNFSection9_1_4,BNFChapter9Section
BNFSection9_1_4,23_1_1926
BNFSection9_1_5,BNFChapter9Section
BNFSection9_1_5,23_1_1926
BNFSection9_1_6,BNFChapter9Section
BNFSection9_1_6,23_1_1926
BNFSection9_1_1_1,BNFChapter9Section
BNFSection9_1_1_1,23_1_1927
BNFSection9_1_1_2,BNFChapter9Section
BNFSection9_1_1_2,23_1_1927
BNFSection9_2_1_1,BNFChapter9Section
BNFSection9_2_1_1,23_1_1929
BNFSection9_2_1_2,BNFChapter9Section
BNFSection9_2_1_2,23_1_1929
BNFSection9_2_1_3,BNFChapter9Section
BNFSection9_2_1_3,23_1_1929
BNFSection9_2_2_1,BNFChapter9Section
BNFSection9_2_2_1,23_1_1930
BNFSection9_2_2_2,BNFChapter9Section
BNFSection9_2_2_2,23_1_1930
BNFSection9_3,BNFChapter9Section
BNFSection9_4_1,BNFChapter9Section
BNFSection9_4_1,23_1_1931
BNFSection9_4_2,BNFChapter9Section
BNFSection9_4_2,23_1_1931
BNFSection9_5_3,BNFChapter9Section
BNFSection9_5_3,23_1_1932
BNFSection9_5_4,BNFChapter9Section
BNFSection9_5_4,23_1_1932
BNFSection9_5_1_1,BNFChapter9Section
BNFSection9_5_1_1,23_1_1933
BNFSection9_5_1_2,BNFChapter9Section
BNFSection9_5_1_2,23_1_1933
BNFSection9_5_1_3,BNFChapter9Section
BNFSection9_5_1_3,23_1_1933
BNFSection9_5_2_1,BNFChapter9Section
BNFSection9_5_2_1,23_1_1934
BNFSection9_5_2_2,BNFChapter9Section
BNFSection9_5_2_2,23_1_1934
BNFSection9_6_1,BNFChapter9Section
BNFSection9_6_1,23_1_1935
BNFSection9_6_2,BNFChapter9Section
BNFSection9_6_2,23_1_1935
BNFSection9_6_3,BNFChapter9Section
BNFSection9_6_3,23_1_1935
BNFSection9_6_4,BNFChapter9Section
BNFSection9_6_4,23_1_1935
BNFSection9_6_5,BNFChapter9Section
BNFSection9_6_5,23_1_1935
BNFSection9_6_6,BNFChapter9Section
BNFSection9_6_6,23_1_1935
BNFSection9_6_7,BNFChapter9Section
BNFSection9_6_7,23_1_1935
BNFSection9_7,BNFChapter9Section
BNFSection9_8_1,BNFChapter9Section
BNFSection9_8_1,23_1_1936
BNFSection9_8_2,BNFChapter9Section
BNFSection9_8_2,23_1_1936
BNFSuggestedindication,indicated
indicated,IndicationStatus
Baby,9_1_13101
PeriodDuringYouth,PeriodDuringLifespan
Bacampicillin,NAMEDActiveDrugIngredient
Bacampicillin,23_1_580
BacampicillinHydrochloride,Bacampicillin
BacilleCalmetteGuerin,Bacterium
Transmitting,Exchanging
Mammal,Vertebrate
BacillusCereus,Bacillus
BacillusLicheniformis,Bacillus
Bacitracin,NAMEDActiveDrugIngredient
BacitracinZinc,Bacitracin
LevatorCostarisMuscle,NAMEDStriatedMuscle
LevatorCostarisMuscle,23_1_198
LevatorCostarisMuscle,23_1_440
LevatorCostarisMuscle,23_1_6660
PostvertebralMuscleGroup,NAMEDInternalBodyPart
PostvertebralMuscleGroup,23_1_440
PostvertebralMuscleGroup,23_1_6660
PostvertebralMuscleGroup,23_1_8710
PostvertebralMuscleGroup,23_1_8711
PostvertebralMuscleGroup,23_1_8712
PostvertebralMuscleGroup,23_1_8713
PostvertebralMuscleGroup,23_1_8714
PostvertebralMuscleGroup,23_1_8715
PostvertebralMuscleGroup,23_1_8716
PostvertebralMuscleGroup,23_1_8717
QuadratusLumborumMuscle,NAMEDStriatedMuscle
QuadratusLumborumMuscle,23_1_257
QuadratusLumborumMuscle,23_1_440
QuadratusLumborumMuscle,23_1_6660
SerratusPosteriorInferiorMuscle,NAMEDStriatedMuscle
SerratusPosteriorInferiorMuscle,23_1_198
SerratusPosteriorInferiorMuscle,23_1_440
SerratusPosteriorInferiorMuscle,23_1_6660
SerratusPosteriorSuperiorMuscle,NAMEDStriatedMuscle
SerratusPosteriorSuperiorMuscle,23_1_198
SerratusPosteriorSuperiorMuscle,23_1_440
SerratusPosteriorSuperiorMuscle,23_1_6660
SpleniusCapitisMuscle,NAMEDStriatedMuscle
SpleniusCapitisMuscle,23_1_198
SpleniusCapitisMuscle,23_1_440
SpleniusCapitisMuscle,23_1_6660
SpleniusCervicisMuscle,NAMEDStriatedMuscle
SpleniusCervicisMuscle,23_1_198
SpleniusCervicisMuscle,23_1_440
SpleniusCervicisMuscle,23_1_6660
BackExamination,9_1_10187
BackPainSymptom,9_1_2016
BackgroundRetinopathy,Retinopathy
Retinopathy,9_1_6742
BackwardFlow,9_1_11338
DirectionOfTransport,AbstractDirection
away,DirectionState
Baclofen,NAMEDActiveDrugIngredient
BacterialCellWall,9_1_2018
BacterialColitis,9_1_2019
BacterialInfectionLesion,9_1_2023
BacterialEncephalitis,9_1_2020
Encephalitis,9_1_3511
BacterialEndocarditis,9_1_2021
BacterialGramStainResult,9_1_2022
EffectivenessState,ProcessState
BacterialJointInfection,9_1_2024
BacterialLaryngitis,9_1_2025
Laryngitis,9_1_4834
BacterialLymphoidTonsillitis,9_1_2026
LymphoidTonsillitis,9_1_5153
BacterialNephritis,9_1_2027
Nephritis,9_1_5558
BacterialRenalInfectionLesion,9_1_2029
BacterialPharyngitis,9_1_2028
Pharyngitis,9_1_6205
RenalInfectionLesion,9_1_6698
BacterialSkinLesion,9_1_2030
BacterialVaginosis,9_1_8919
GardnerellaVaginalis,Gardnerella
BacterioStaticProcess,9_1_2031
ReproductionInhibitingProcess,LifeDamagingProcess
BacteriocideProcess,9_1_2032
KillingProcess,LifeDamagingProcess
MicroOrganism,Organism
MicroOrganism,MicroscopicStructure
Monera,Prokaryota
Bacteriurea,9_1_2033
Bacteroides,Bacterium
BacteroidesFragilis,Bacteroides
Badger,Meles
Meles,Mustelidae
Baffle,9_1_10162
ChangeProcess,GenericProcess
BakerCyst,SynovialCystOfKnee
SynovialCystOfKnee,9_1_7792
BakerRole,OccupationRole
Balaenidae,Mysticeti
Mysticeti,Cetacea
Balaenopteridae,Mysticeti
