ABBloodGroupTestResult,9_1_8655
OccipitalArtery,23_1_7790
PosteriorAuricularArtery,NAMEDSystemicArtery
PosteriorAuricularArtery,23_1_257
PosteriorAuricularArtery,23_1_440
PosteriorAuricularArtery,23_1_1769
PosteriorAuricularArtery,23_1_7790
SuperficialTemporalArtery,TemporalArtery
SuperficialTemporalArtery,23_1_1769
SuperficialTemporalArtery,23_1_4805
SuperficialTemporalArtery,23_1_10101
SuperiorThyroidArtery,NAMEDSystemicArtery
SuperiorThyroidArtery,23_1_440
SuperiorThyroidArtery,23_1_1669
SuperiorThyroidArtery,23_1_6052
SuperiorThyroidArtery,23_1_6053
ExternalCarotidPlexus,NAMEDNervePlexus
ExternalCarotidVein,CarotidVein
ExternalCarotidVein,23_1_440
nonImplantable,ImplantabilityState
Immobilizing,SolidFasteningProcess
ExternalGenitaliaExamination,9_1_10211
ExternalHaemorrhoid,9_1_3668
ExternalHaemorrhoid,23_1_4679
VarixLesion,9_1_8368
VarixLesion,23_1_534
InferiorHaemorrhoidalPlexus,PlexusHaemorrhoidalis
PectinateLine,9_1_6083
ExternalIliacLymphnode,9_1_3669
ExternalIliacLymphnode,23_1_440
FemoralVein,NAMEDSystemicVein
FemoralVein,23_1_198
FemoralVein,23_1_242
FemoralVein,23_1_4967
FemoralVein,23_1_4968
FemoralVein,23_1_4969
FemoralVein,23_1_4970
FemoralVein,23_1_4971
FemoralVein,23_1_4972
FemoralVein,23_1_4973
ExternalNasalMeatus,9_1_3670
ExternalNasalMeatus,23_1_440
ExternalNasalMeatus,23_1_644
NasalMeatus,9_1_5515
ExternalNasalNerve,NAMEDNerve
ExternalNasalNerve,23_1_254
ExternalNasalNerve,23_1_4688
SkinOfNose,9_1_7217
ExternalOrgan,NAMEDSurfaceBodyPart
ExternalPetrosalNerve,NAMEDNerve
PudendalArtery,NAMEDSystemicArtery
PudendalArtery,23_1_440
ExternalPudendalVein,NAMEDSystemicVein
ExternalPudendalVein,23_1_242
ExternalPudendalVein,23_1_257
ExternalResorptionOfTooth,9_1_8910
ExternalSphincterAniMuscle,9_1_3671
externalSelection,InternalExternalSelector
ExternalSplint,ImmobilisingDevice
Sensation,NAMEDBrainProcess
VersionRotatingProcess,RotatingJointProcess
ExternalWall,9_1_3672
ExtraAmniotic,NAMEDReproductiveDiseaseProcess
ExtraCorporealLithotrypsyDevice,9_1_12551
Fragmenting,ReshapingProcess
ExtraOralRoute,Route
ExtraPyramidalPathology,9_1_3674
ExtraPyramidalStructure,9_1_3675
ExtraPyramidalStructure,23_1_2670
ExtraPyramidalStructure,23_1_3096
ExtraPyramidalStructure,23_1_4697
NotPyramidalTract,NAMEDNervousSystemPart
SubthalamicNucleus,IntracranialNucleus
ExtracellularDNA,DeoxyribonucleicAcid
ExtracoprorealMembraneOxygenator,ExtracorporealBloodOxygenatorDevice
ExtracorporealBloodOxygenatorDevice,9_1_13488
Pumping,MechanicalPropulsion
ExtracorporealBloodPumpDevice,9_1_12367
ExtraduralHaemorrhage,9_1_3677
ExtrahepaticSegmentOfBileDuct,9_1_8874
ExtramedullaryPlasmacytoma,Myeloma
Myeloma,BCellLymphocyteNeoplasia
ExtrapyramidalAkathisia,9_1_3678
ExtrapyramidalBradykinesia,9_1_3679
ExtrapyramidalMuscleRigidity,9_1_3680
MuscularHypertoniaSymptom,9_1_5470
ExtrapyramidalTremor,9_1_3682
MuscleTremorSymptom,9_1_5465
Extravasation,9_1_11516
ExtremeAgitation,9_1_13265
ExtremeAnxiety,9_1_13207
ExtremeMentalExcitation,9_1_13267
ExtremitySign,9_1_3684
ExtremitySymptom,9_1_3685
ExtrinsicMuscleOfTongue,NAMEDStriatedMuscle
ExudativeDermatosis,9_1_3686
ExudativeEczematousReaction,NAMEDSkinDiseaseProcess
VisualField,PlanarStructure
VisualField,23_1_440
VisualField,23_1_11110
InterpalpebralSpace,Rima
InterpalpebralSpace,23_1_3607
InterpalpebralSpace,23_1_4510
InterpalpebralSpace,23_1_6238
InterpalpebralSpace,23_1_6239
LacrimalSystemComponent,9_1_4815
LacrimalSystemComponent,23_1_3607
LevatorPalpebraeSuperiorisMuscle,NAMEDExtraocularStriatedMuscle
LevatorPalpebraeSuperiorisMuscle,23_1_1358
LevatorPalpebraeSuperiorisMuscle,23_1_3607
VisualSystem,AnatomicalSystem
VisualSystem,23_1_1758
VisualSystem,23_1_11115
EyeColour,9_1_3687
EyeIrritation,9_1_3688
EyePathology,9_1_3690
EyeScreening,9_1_12950
EyeWatering,9_1_9376
EyeWateringSymptom,9_1_3691
ObliqueMuscleOfEye,NAMEDExtraocularStriatedMuscle
ObliqueMuscleOfEye,23_1_3156
ObliqueMuscleOfEye,23_1_7778
OcularRotatoryMuscle,9_1_11371
OcularRotatoryMuscle,23_1_3156
RectusMuscleOfEye,NAMEDExtraocularStriatedMuscle
RectusMuscleOfEye,23_1_3156
RectusMuscleOfEye,23_1_9086
Uvea,NAMEDSensoryPart
Uvea,23_1_3156
Uvea,23_1_10942
Uvea,23_1_10943
closedHollowTopology,9_1_939
HyaloidCanal,Canal
HyaloidCanal,23_1_5828
HyaloidCanal,23_1_5829
HyaloidCanal,23_1_5830
RetroretinalSpace,NAMEDBodySpace
RetroretinalSpace,23_1_5828
RetroretinalSpace,23_1_9207
VitreousBody,NAMEDSensoryPart
VitreousBody,23_1_5828
VitreousBody,23_1_11131
VitreousMembrane,NAMEDMembrane
VitreousMembrane,23_1_4737
VitreousMembrane,23_1_5828
VitreousMembrane,23_1_11134
VitreousMembrane,23_1_11135
EyeballDisorder,9_1_3692
Eyebrow,NAMEDHeadSurfaceBodyPart
Eyebrow,23_1_3162
EyelashDisorder,9_1_3693
EyelidDisorder,9_1_3694
EyelidSwellingSymptom,9_1_3695
Fabella,SessamoidBone
SessamoidBone,Bone
Fabric,NAMEDNonBodySubstance
FabricItem,9_1_3696
Forehead,NAMEDHeadSurfaceBodyPart
Forehead,23_1_3162
Frontalis,NAMEDStriatedMuscle
InfraOrbitalArtery,NAMEDSystemicArtery
InfraOrbitalArtery,23_1_257
InfraOrbitalArtery,23_1_440
InfraOrbitalArtery,23_1_2787
InfraOrbitalArtery,23_1_4805
LacrimalArtery,NAMEDSystemicArtery
LacrimalArtery,23_1_257
LacrimalArtery,23_1_440
LacrimalArtery,23_1_4805
LacrimalArtery,23_1_6556
LacrimalArtery,23_1_6557
MasseterMuscle,NAMEDStriatedMuscle
MasseterMuscle,23_1_5396
MentalArtery,NAMEDSystemicArtery
MentalArtery,23_1_257
MentalArtery,23_1_440
MentalArtery,23_1_4805
MentalArtery,23_1_7304
MentalisMuscle,NAMEDStriatedMuscle
MentalisMuscle,23_1_1292
NasalArtery,NAMEDSystemicArtery
NasalArtery,23_1_257
NasalArtery,23_1_440
NasalArtery,23_1_4688
NasalArtery,23_1_4805
OccipitoFrontalisMuscle,NAMEDStriatedMuscle
OccipitoFrontalisMuscle,23_1_1292
SupraorbitalArtery,NAMEDSystemicArtery
SupraorbitalArtery,23_1_257
SupraorbitalArtery,23_1_440
SupraorbitalArtery,23_1_1769
SupraorbitalArtery,23_1_4805
SupraorbitalArtery,23_1_6557
SupratrochlearArtery,NAMEDSystemicArtery
SupratrochlearArtery,23_1_257
SupratrochlearArtery,23_1_440
SupratrochlearArtery,23_1_1769
SupratrochlearArtery,23_1_4805
SupratrochlearArtery,23_1_6557
TransverseFacialArtery,NAMEDSystemicArtery
TransverseFacialArtery,23_1_257
TransverseFacialArtery,23_1_440
TransverseFacialArtery,23_1_2787
TransverseFacialArtery,23_1_4805
TransverseFacialArtery,23_1_7139
TransverseFacialArtery,23_1_10673
TransverseFacialArtery,23_1_10674
ZygomaticArch,ComplexSkeletalStructure
ZygomaticArch,23_1_4805
ZygomaticArch,23_1_11218
ZygomaticArch,23_1_11221
ZygomaticofacialArtery,NAMEDSystemicArtery
ZygomaticofacialArtery,23_1_257
ZygomaticofacialArtery,23_1_440
ZygomaticofacialArtery,23_1_2787
ZygomaticofacialArtery,23_1_4805
ZygomaticotemporalArtery,NAMEDSystemicArtery
ZygomaticotemporalArtery,23_1_257
ZygomaticotemporalArtery,23_1_440
ZygomaticotemporalArtery,23_1_4805
ZygomaticotemporalArtery,23_1_6557
MentoLabialGroove,9_1_9350
MentoLabialGroove,23_1_4828
NasoLabialGroove,9_1_9351
NasoLabialGroove,23_1_4828
FaceExamination,9_1_10212
FacialApproach,9_1_3699
LabialArtery,NAMEDSystemicArtery
LabialArtery,23_1_440
LabialArtery,23_1_6541
LateralNasalBranchOfFacialArtery,NAMEDSystemicArtery
LateralNasalBranchOfFacialArtery,23_1_1666
LateralNasalBranchOfFacialArtery,23_1_1667
LateralNasalBranchOfFacialArtery,23_1_1668
SubmentalArtery,NAMEDSystemicArtery
SubmentalArtery,23_1_440
SubmentalArtery,23_1_6031
SubmentalArtery,23_1_7532
SubmentalArtery,23_1_10055
SubmentalArtery,23_1_10065
SuperiorLabialBranchOfFacialArtery,NAMEDSystemicArtery
SuperiorLabialBranchOfFacialArtery,23_1_1357
SuperiorLabialBranchOfFacialArtery,23_1_1666
TonsillarArtery,NAMEDSystemicArtery
TonsillarArtery,23_1_440
TonsillarArtery,23_1_4794
TonsillarArtery,23_1_10596
TonsillarArtery,23_1_10597
FacialBone,9_1_3700
FacialBone,23_1_1700
FacialDermatitis,9_1_3701
SuperiorAuricularMuscle,NAMEDStriatedMuscle
SuperiorAuricularMuscle,23_1_1292
FacialFeature,9_1_3703
FacialHair,9_1_3704
FacialHyperpigmentation,9_1_3705
FacialHypertrichosis,9_1_3706
Hypertrichosis,9_1_13496
FacialJoint,9_1_3707
IntermediusNerve,NAMEDNerve
IntermediusNerve,23_1_6191
IntermediusNerve,23_1_6192
MandibularDivisionOfFacialNerve,NAMEDNerve
MandibularDivisionOfFacialNerve,23_1_3110
MandibularDivisionOfFacialNerve,23_1_7111
MandibularDivisionOfFacialNerve,23_1_7112
PosteriorAuricularNerve,NAMEDNerve
PosteriorAuricularNerve,23_1_8598
PosteriorAuricularNerve,23_1_8599
PosteriorAuricularNerve,23_1_8600
PosteriorAuricularNerve,23_1_8601
TemporalDivisionOfFacialNerve,NAMEDNerve
TemporalDivisionOfFacialNerve,23_1_2603
TemporalDivisionOfFacialNerve,23_1_8600
TemporalDivisionOfFacialNerve,23_1_10347
TemporalDivisionOfFacialNerve,23_1_10348
TemporalDivisionOfFacialNerve,23_1_10349
TemporalDivisionOfFacialNerve,23_1_10350
ZygomaticDivisionOfFacialNerve,NAMEDNerve
ZygomaticDivisionOfFacialNerve,23_1_10349
ParasympatheticComponentOfFacialNerve,9_1_5946
FacialNerveExamination,9_1_10213
PainLocalisation,NAMEDPainProcess
NerveDistribution,NAMEDNervousSystemPart
FacialOedema,9_1_3710
MuscleOfFacialExpression,9_1_5444
FacialPlexus,NAMEDNervePlexus
FacialWeakness,9_1_11724
FaciomaxillarySurgery,Surgery
Surgery,ClinicalSpecialityState
Facsimile,CommunicationDevice
FactorViiiInhibitorBypassingFraction,NAMEDActiveDrugIngredient
FacultativeAerobicMetabolicProcess,9_1_10896
facultativeAerobic,OxygenDependancy
FacultativeAnaerobicMetabolicProcess,9_1_10897
facultativeAnaerobic,OxygenDependancy
FaecalContinence,9_1_12263
LowerGITractComponent,9_1_4825
FaecalIncontinence,9_1_12264
FaecalIncontinenceSign,9_1_3715
FaecalIncontinenceSymptom,9_1_3716
FaecalUrgency,9_1_9424
UrgeToVoidFaeces,UrgeToVoidUrineOrFaeces
Fahrenheit,TemperatureUnit
FailedAnaesthetic,9_1_13427
noAnaesthesia,AnaesthesiaState
FailingPhysiologicalProcess,9_1_12372
FailingPhysiologicalProcess,23_1_143
FailureOfBodyStructure,9_1_12242
FailureOfBodyStructure,23_1_143
RaisedBloodSugarConcentration,9_1_11511
FailureOfCellUptakeOfBloodGlucoseDueToInsulinDeficiency,9_1_12602
FailureOfEjaculation,9_1_11711
FailureOfFlowControl,9_1_12296
ValveStructure,9_1_8362
ValveStructure,23_1_10973
FailureOfLactation,9_1_11793
FailureOfLactation,23_1_143
Lactation,BodyProcess
Lactation,23_1_6580
FailureOfOcularAccomodation,9_1_10588
FalciformLigament,NAMEDLigament
FalciformLigament,23_1_4854
FalciformLigament,23_1_4855
FalciformLigament,23_1_4856
Fall,NAMEDProcess
FallingAsleepProcess,NAMEDSleepProcess
FallingAsleepProcess,23_1_4263
FallingCardiacOutput,9_1_11603
InfundibulumOfSalpinx,NAMEDFemaleGenitalTractBodyPart
InfundibulumOfSalpinx,23_1_6120
IsthmusOfSalpinx,NAMEDIsthmus
IsthmusOfSalpinx,23_1_553
LumenOfSalpinx,9_1_5124
SurfaceOfSalpinx,9_1_7562
UterineCornuum,NAMEDFemaleGenitalTractBodyPart
UterineCornuum,23_1_2722
UterineCornuum,23_1_10924
FalseAneurysmLesion,VascularDilatationLesion
FalseCapsuleOfProstate,9_1_3720
Sheath,GenericInternalStructure
FalseMembrane,NAMEDMembrane
FalseMembrane,23_1_534
FalseMembrane,23_1_1703
FalsePositiveDirectCoombsTestResult,9_1_3721
PositiveDirectCoombsTestResult,9_1_6300
falsePositiveInvestigationResultStatus,spuriousInvestigationResultStatus
FalsePositiveReadingWithSomeUrinaryProteinTests,NAMEDGenitoUrinarySystemDiseaseProcess
Falx,GenericInternalStructure
NAMEDFalx,Falx
Famciclovir,NAMEDActiveDrugIngredient
FamilialExophthalmos,9_1_11660
FamilialHistoryOfCutaneousEpithelioma,NAMEDSkinDiseaseProcess
FamilialHypercholesterolaemia,9_1_3722
RaisedSerumCholesterolConcentration,9_1_12039
HereditaryAcquisition,9_1_1837
FamilialHyperlipidaemia,9_1_3723
PorphyriaCutaneaTarda,Porphyria
PorphyriaCutaneaTarda,23_1_343
PorphyriaCutaneaTarda,23_1_365
PorphyriaCutaneaTarda,23_1_5713
PorphyriaCutaneaTarda,23_1_8565
FamilyHistory,History
FamilyHistoryTaking,9_1_3724
HistoryTakingAct,ConsultationAct
Famotidine,NAMEDActiveDrugIngredient
FanconiCystinosis,NAMEDSyndrome
FanconiCystinosis,23_1_452
FanconiCystinosis,23_1_453
FanconiCystinosis,23_1_454
FanconiCystinosis,23_1_455
FanconiCystinosis,23_1_457
FanconiCystinosis,23_1_4867
FarmerRole,OccupationRole
Farting,9_1_12624
Fascia,GenericInternalStructure
Fascia,23_1_1252
FasciaLata,NAMEDFascia
FasciaLata,23_1_242
FasciaOfUrogenitalDiaphragm,NAMEDFascia
FasciaOfUrogenitalDiaphragm,23_1_677
FascialCompartmentOfForearm,9_1_3727
FascialCompartmentOfLeg,9_1_3728
FascialCompartmentOfThigh,9_1_3729
LeftBundleBranch,9_1_4876
LeftBundleBranch,23_1_6672
LeftBundleBranch,23_1_6673
Fasciculating,NAMEDMuscleProcess
NAMEDMuscleProcess,NAMEDPhysiologicalProcess
Fasciculus,GenericInternalStructure
Fasciola,Trematode
Fasciolpsis,Trematode
Fashioning,ReshapingProcess
FastAtrialFibrillation,9_1_3731
VentricularTachycardia,9_1_12751
FastBetaBrainWave,BetaBrainWave
FasteningDevice,9_1_3732
FastigiiNucleus,RoofNucleusOfCerebellum
FastingBloodSugarTest,9_1_8659
PreprandialBloodSampling,9_1_11337
FastingSerumTriglycerideTest,9_1_8660
SerumTriglycerideConcentration,9_1_11059
FastingSerumTriglycerideTestResult,9_1_3733
FatEmbolism,9_1_3734
FatSoluble,9_1_3735
Solubility,PhysicalFeature
fatSoluble,soluble
FatSolubleVitamin,9_1_11741
Father,9_1_3736
FatherRole,FirstDegreeGeneticRelativeRole
FatherInLawRole,RelativeInLawRole
FirstDegreeGeneticRelativeRole,PatientGeneticRelativeRole
PsychologicalReactionProcess,PsychologicalProcess
FattyDegenerationLesion,9_1_3737
FattyDegenerationProcess,DegenerativeProcess
FattyDegenerationOfHeart,9_1_3738
FattyLiver,9_1_3739
Fauces,NAMEDBodySpace
FearOrFearlessness,EmotiveProcess
FearSymptom,9_1_3740
Fearlessness,FearOrFearlessness
Feather,NAMEDAnimalSubstance
FeatherPickerRole,OccupationRole
FeatureChangingProcess,ChangeProcess
FeatureDecreasing,FeatureChangingProcess
FeatureIncreasing,FeatureChangingProcess
FeatureSymptom,9_1_3741
FebrileConvulsion,9_1_3742
FecalExcretion,9_1_3743
SegmentOfLargeBowel,9_1_4984
SegmentOfLargeBowel,23_1_9500
Feeding,9_1_12512
WholeBodyTemperatureSensation,InternalSensation
FeelingHotSensation,WholeBodyTemperatureSensation
FeelingWarmSensation,WholeBodyTemperatureSensation
Felbinac,NAMEDActiveDrugIngredient
Felbinac,23_1_269
Felodipine,NAMEDActiveDrugIngredient
Felodipine,23_1_569
Felypressin,NAMEDActiveDrugIngredient
FemaleAdult,9_1_13420
FemaleUrethra,9_1_11248
FemaleUrethra,23_1_2296
FemaleUrethra,23_1_4938
VulvalVein,NAMEDSystemicVein
VulvalVein,23_1_2296
Fourchette,NAMEDFemaleGenitalTractBodyPart
Fourchette,23_1_16
Fourchette,23_1_3295
Labia,NAMEDFemaleGenitalSurfaceBodyPart
Labia,23_1_440
Labia,23_1_3295
RimaVulvae,Rima
RimaVulvae,23_1_16
RimaVulvae,23_1_3295
RimaVulvae,23_1_9310
VestibuleOfVulva,Rima
VestibuleOfVulva,23_1_16
VestibuleOfVulva,23_1_3295
VestibuleOfVulva,23_1_11088
VestibuleOfVulva,23_1_11089
FemaleGenitalTractComponent,9_1_3746
FemaleGenitoUrinaryDisease,9_1_3747
FemaleGenitoUrinaryDisorder,9_1_3748
FemaleGenitoUrinaryExamination,9_1_10214
FemaleGenitoUrinaryLesion,9_1_3240
FemaleGenitoUrinaryPathology,9_1_3748
FemaleGenitoUrinarySymptom,9_1_3750
FemaleGenitoUrinarySymptom,23_1_4332
SphincterVaginaeMuscle,NAMEDStriatedMuscle
SphincterVaginaeMuscle,23_1_9870
RectoUterinePouch,FemaleRetroUrinaryBladderSpace
RectoUterinePouch,23_1_410
RectoUterinePouch,23_1_7079
RectoUterinePouch,23_1_9067
RectoUterinePouch,23_1_9068
RectoVaginalPouch,FemaleRetroUrinaryBladderSpace
RectoVaginalPouch,23_1_410
RectoVaginalPouch,23_1_7079
RectoVaginalPouch,23_1_9067
RectoVaginalPouch,23_1_9069
UteroVesicalPouch,FemaleRetroUrinaryBladderSpace
UteroVesicalPouch,23_1_410
UteroVesicalPouch,23_1_7080
UteroVesicalPouch,23_1_9067
UteroVesicalPouch,23_1_9068
VesicoVaginalPouch,FemaleRetroUrinaryBladderSpace
VesicoVaginalPouch,23_1_410
VesicoVaginalPouch,23_1_7080
VesicoVaginalPouch,23_1_9067
VesicoVaginalPouch,23_1_9069
FemaleGenitoUrinarySystemHaemorrhageSymptom,9_1_3751
FemaleHirsutism,NAMEDSkinDiseaseProcess
FemaleInfertility,9_1_3752
Infertility,9_1_11936
FemaleLevatorAniMuscle,9_1_11810
FemaleLevatorAniMuscle,23_1_4913
LevatorAniMuscle,NAMEDStriatedMuscle
LevatorAniMuscle,23_1_16
LevatorAniMuscle,23_1_6788
LevatorAniMuscle,23_1_6789
LevatorAniMuscle,23_1_6790
LevatorAniMuscle,23_1_6791
FemaleOverFifty,9_1_13322
FemaleOverThirtyFive,9_1_13323
FemalePampiniformPlexus,PampiniformPlexus
FemalePampiniformPlexus,23_1_4914
PampiniformPlexus,VenousPlexus
OvarianVein,NAMEDSystemicVein
OvarianVein,23_1_440
OvarianVein,23_1_7986
OvarianVein,23_1_7991
PatientRole,PatientCarerRole
FemalePatternAndrogenicBaldness,9_1_11174
FemalePelvicCavityExamination,9_1_10215
FemalePelvicFloor,9_1_11812
PelvicFloor,NAMEDInternalBodyPart
PelvicFloor,23_1_16
PelvicFloor,23_1_951
PelvicFloor,23_1_1201
PelvicFloor,23_1_2527
PelvicFloor,23_1_8239
PelvicFloor,23_1_8240
FemalePeriUrethralTissue,9_1_3754
FemalePeriUrethralTissue,23_1_4931
FemalePerinealExamination,9_1_10216
FemaleUrogenitalDiaphragm,9_1_11818
FemaleUrogenitalDiaphragm,23_1_4940
FemalePhenotypePerson,9_1_10855
FemalePhenotypedAnatomy,9_1_10424
FemalePhenotypedAnatomy,23_1_4935
FemaleReproductiveExamination,9_1_10217
FemaleReproductiveSymptom,9_1_3757
FemaleReproductiveSymptom,23_1_4332
FemaleRetroUrinaryBladderSpace,9_1_11814
RetroUrinaryBladderSpace,DivisionOfPelvicCavity
RetroUrinaryBladderSpace,23_1_16
RetroUrinaryBladderSpace,23_1_9194
FemaleSexHormone,9_1_3758
FemaleSexHormoneRole,SexHormoneRole
FemaleSpecificAnatomy,9_1_3759
FemaleSpecificSign,9_1_3760
FemaleSpecificSymptom,9_1_3761
FemaleUrethralExamination,9_1_10218
FemaleUrethralMeatus,9_1_11816
UrethralMeatus,Meatus
UrethralMeatus,23_1_16
UrethralMeatus,23_1_10874
UrethralMeatus,23_1_10875
UrogenitalDiaphragm,NAMEDUrinaryTractBodyPart
UrogenitalDiaphragm,23_1_6952
Femidom,ContraceptiveDevice
Feminisation,9_1_3763
FeminisingProcess,PhenotypicAppearanceChangeProcess
PhenotypicAppearanceChangeProcess,MorphologicalChangeProcess
FemoralArticularSurface,9_1_3764
FemoralCanal,Canal
FemoralCanal,23_1_440
FemoralCanal,23_1_4946
FemoralCanal,23_1_4947
FemoralCanal,23_1_4948
InguinalLigament,NAMEDLigament
InguinalLigament,23_1_4967
InguinalLigament,23_1_6124
InguinalLigament,23_1_6125
InguinalLigament,23_1_6126
FemoralCondyle,9_1_3765
FemoralEpicondyle,9_1_3766
FemoralFracture,9_1_3767
ProximalPartOfFemur,9_1_6504
ProximalPartOfFemur,23_1_8833
ProximalPartOfFemur,23_1_8834
ProximalPartOfFemur,23_1_8835
ProximalPartOfFemur,23_1_8836
ProximalPartOfFemur,23_1_8837
HeadAndNeckOfFemur,NAMEDSolidBoneDivisions
HeadAndNeckOfFemur,23_1_5635
HeadAndNeckOfFemur,23_1_5636
HeadAndNeckOfFemur,23_1_5637
FemoralKneeJointSurfaces,9_1_9706
FemoralSurfaceOfPatelloFemoralJoint,FemoralArticularSurface
LateralFemoralJointSurface,9_1_4844
MedialFemoralJointSurface,9_1_5251
PosteriorDivisionOfFemoralNerve,NAMEDNerve
PosteriorDivisionOfFemoralNerve,23_1_1338
PosteriorDivisionOfFemoralNerve,23_1_1353
PosteriorDivisionOfFemoralNerve,23_1_8629
PosteriorDivisionOfFemoralNerve,23_1_8630
PosteriorDivisionOfFemoralNerve,23_1_8631
PosteriorDivisionOfFemoralNerve,23_1_8632
PosteriorDivisionOfFemoralNerve,23_1_8633
FemoralNutrientArtery,9_1_3769
NutrientArtery,NAMEDSystemicArtery
FemoralPlexus,NAMEDLymphaticPlexus
FemoralShaftFracture,9_1_3771
SuperficialFemoralVein,NAMEDSystemicVein
SuperficialFemoralVein,23_1_242
SaphenoFemoralJunction,NAMEDJunction
SaphenoFemoralJunction,23_1_9397
SaphenoFemoralJunction,23_1_9398
Fenbufen,NAMEDActiveDrugIngredient
Fenbufen,23_1_269
Fenchone,NAMEDActiveDrugIngredient
FenestratedPatch,9_1_3772
ProstheticPatch,9_1_12335
Fenestrating,OpeningProcess
FenfluramineHydrochloride,NAMEDActiveDrugIngredient
Fenofibrate,NAMEDActiveDrugIngredient
Fenofibrate,23_1_2406
Fenoprofen,NAMEDActiveDrugIngredient
Fenoprofen,23_1_269
FenoterolHydrobromide,NAMEDActiveDrugIngredient
Fentanyl,NAMEDActiveDrugIngredient
Fentanyl,23_1_2816
FentanylCitrate,Fentanyl
Fenticonazole,NAMEDActiveDrugIngredient
Fenticonazole,23_1_3301
FenticonazoleNitrate,Fenticonazole
FentonsMethod,NAMEDEponymousMethod
FergusonMethod,NAMEDEponymousMethod
Fermium,ElementalChemical
Ferret,Mustela
FerricAmmoniumCitrate,NAMEDActiveDrugIngredient
FerricChloride,NAMEDActiveDrugIngredient
FerricChloride,23_1_4977
Iron,ElementalChemical
Iron,TransitionMetal
FerricHydroxideSucrose,NAMEDComplexChemical
FerricHydroxideSucrose,23_1_4977
FerrousFumarate,NAMEDComplexChemical
FerrousFumarate,23_1_4977
FerrousGluconate,NAMEDComplexChemical
FerrousGluconate,23_1_4977
FerrousGlycineSulphate,NAMEDComplexChemical
FerrousGlycineSulphate,23_1_4977
FerrousPhosphate,NAMEDActiveDrugIngredient
FerrousPhosphate,23_1_4977
FerrousSuccinate,NAMEDComplexChemical
FerrousSuccinate,23_1_4977
FerrousSulphate,NAMEDComplexChemical
FerrousSulphate,23_1_4977
Fertilisation,NAMEDReproductiveProcess
FestinatingGait,9_1_3773
festinating,ataxic
FetalDistress,NAMEDReproductiveDiseaseProcess
FetalMalpresentation,NAMEDReproductiveDiseaseProcess
FetalPlatelet,9_1_3774
FoetalBlood,9_1_3871
FetalStatus,NAMEDReproductiveDiseaseProcess
FexofenadineHydrochloride,NAMEDActiveDrugIngredient
Fibre,GenericInternalStructure
FibreGlass,NAMEDInorganicSubstance
FibreopticEndoscope,9_1_3775
Fibreoptics,Optics
Optics,NAMEDPhysicalProcess
Fibricola,Trematode
FibrillationOfMuscle,9_1_11609
FibrillationOfMuscle,23_1_143
FibrillationOfMuscleSymptom,9_1_3777
FibrinStabilisingFactor,BloodClottingFactor
Fibrinogen,BloodClottingFactor
FibrinogenReduction,NAMEDProcess
Fibrinolysin,NAMEDEnzyme
Hydrolysing,ChemicalProcess
Fibrocartilage,Cartilage
Fibrocartilage,FibrousTissue
FibrocysticDisease,NAMEDGenitoUrinarySystemDiseaseProcess
Fibrocyte,Fibroblast
FibroelasticLaryngealMembrane,9_1_9323
FibroelasticLaryngealMembrane,23_1_16
FibroidDegeneration,9_1_3779
UterineFibroid,9_1_13402
UterineFibroid,23_1_1703
UterineFibroid,23_1_3584
Fibroma,9_1_10439
FibromatosisGingivae,NAMEDSyndrome
FibrousHyperplasticLesion,9_1_3787
FibromuscularHyperplasiaProcess,9_1_3782
FibromuscularTissue,FibrousTissue
FibromuscularTissue,MuscleTissue
FibromuscularHyperplasticLesion,9_1_3783
FibrosingAlveolitis,NAMEDSystemicDisease
FibrosingAlveolitis,23_1_4990
FibrosisProcess,DegenerativeProcess
FibroticLungDisease,9_1_8685
FibroticReactionsMayOccurOnProlongedAdministration,NAMEDMusculoSkeletalSystemDiseaseProcess
FibrousBodyStructure,9_1_3785
FibrousHyperplasiaProcess,9_1_3786
FibrousPericardium,NAMEDCVSBodyPart
FibrousTrigoneOfHeart,NAMEDCVSBodyPart
FibularShaft,9_1_3792
Notch,GenericInternalStructure
FibularNutrientArtery,9_1_3791
FibularNutrientArtery,23_1_1433
FibularNutrientArtery,23_1_1434
FifthBranchialArch,BranchialArch
FifthCostalCartilage,9_1_3794
FifthCostalCartilage,23_1_5004
FifthCostalCartilage,23_1_5005
FifthRib,Rib
FifthRib,23_1_5022
FifthRib,23_1_5023
FifthRib,23_1_5024
FifthRib,23_1_5025
FifthCostoChondralJunction,9_1_9230
FifthDigitalRayOfForefoot,DigitalRayOfFoot
FifthDigitalRayOfForefoot,23_1_5008
FifthDigitalRayOfForefoot,23_1_5009
FifthDigitalRayOfHand,DigitalRayOfHand
FifthDigitalRayOfHand,23_1_5010
FifthDigitalRayOfHand,23_1_5011
FifthIntercostalNerve,NAMEDNerve
SixthRib,Rib
SixthRib,23_1_5022
SixthRib,23_1_9566
SixthRib,23_1_9641
SixthRib,23_1_9642
FifthLumbarVertebra,LumbarVertebra
FifthLumbarVertebra,23_1_5014
FifthLumbarVertebra,23_1_5015
L4L5IntervertebralSpace,IntervertebralSpace
L4L5IntervertebralSpace,23_1_6534
L4L5IntervertebralSpace,23_1_6535
L5SacralIntervertebralSpace,IntervertebralSpace
L5SacralIntervertebralSpace,23_1_6535
