ABBloodGroupTestResult,9_1_8655
SymptomFrequency,9_1_7735
SymptomOfAbnormalDrynessOfEye,9_1_7736
SymptomOfAbnormalMicturition,9_1_10471
SymptomOfAmenorrhoea,9_1_7738
SymptomOfAnxiety,9_1_7739
SymptomOfArmOrLeg,9_1_7740
SymptomOfBlockedParanasalSinus,9_1_7741
SymptomOfCardiovascularPathology,9_1_7742
SymptomOfCoryza,9_1_7743
SymptomOfCrying,9_1_7744
SymptomOfDeformationLesion,9_1_7745
SymptomOfDeformityLesion,9_1_7746
SymptomOfDigestivePathology,9_1_7747
SymptomOfDysmenorrhoea,9_1_7749
SymptomOfEndocrinePathology,9_1_7750
SymptomOfGenitoUrinaryPathologyPathology,9_1_7751
SymptomOfHead,9_1_7752
SymptomOfHeadOrNeck,9_1_7753
SymptomOfImmuneSystemPathology,9_1_7754
SymptomOfInfertility,9_1_7755
SymptomOfInfluenza,9_1_7756
SymptomOfMajorBodyDivision,9_1_7757
SymptomOfMenorrhagia,9_1_7758
SymptomOfMentalIllness,9_1_7759
SymptomOfMouthUlcer,9_1_10472
SymptomOfMusculoSkeletalPathology,9_1_7761
SymptomOfNeck,9_1_7762
SymptomOfNervousSystemPathology,9_1_7763
SymptomOfOrthopnoea,9_1_7764
SymptomOfPathologicalBodyStructure,9_1_7765
SymptomOfPathology,9_1_7766
SymptomOfPathology,23_1_143
SymptomOfPolydypsia,9_1_7767
SymptomOfPyrexia,9_1_7768
SymptomOfReducedLevelOfConsciousness,9_1_7769
reducedLevelOfConsciousness,9_1_8640
reducedLevelOfConsciousness,23_1_206
SymptomOfReproductivePathology,9_1_7770
SymptomOfRespiratorySystemPathology,9_1_7771
SymptomOfSensorySystemPathology,9_1_7772
SymptomOfShortnessOfBreath,9_1_7773
SymptomOfSweating,9_1_7774
SymptomOfSyncope,9_1_7775
SymptomOfTrunkComponent,9_1_7776
SymptomOfUlcer,9_1_7777
SymptomOfWeightGain,9_1_7778
SymptomOfWeightLoss,9_1_7779
SymptomRelief,9_1_7780
SymptomRelievingFactor,9_1_10530
SymptomSeverity,9_1_7782
SymptomTemporalPattern,9_1_7783
SymptomaticHyperuricaemia,9_1_7784
Synaesthesia,Paraesthesia
SynapticTransmission,9_1_9281
Syncephalastrum,Zygomycota
SynchronicityState,TemporalState
SynchronizingProcess,SynchronizingOrDesynchronizingProcess
synchronous,SynchronicityState
Syncroner,DrugDeliveryDeviceComponent
Syndactyly,9_1_11643
SyndromeResemblingNeurolepticMalignantSyndrome,NAMEDNervousSystemDiseaseProcess
SyndromeWithArterialInvolvement,9_1_7788
SyndromeWithCardiacInvolvement,9_1_7789
SyndromeWithVenousInvolvement,9_1_7790
VenousStructure,9_1_8422
VenousStructure,23_1_1491
SyngeneicGraft,9_1_8846
geneticallyIdenticalDonor,humanDonor
SynovialFluid,NAMEDBodySubstance
SynovialFluid,23_1_1252
SynovialEffusion,9_1_12066
SynovialEffusion,23_1_143
SynovialElbowJoint,9_1_7793
SynovialFingerJoint,9_1_7794
SynovialFootJoint,9_1_7795
SynovialForefootJoint,9_1_7796
SynovialGanglionLesion,9_1_7797
SynovialHandJoint,9_1_7798
SynovialJointCapsule,9_1_9699
SynovialJointOfLowerLimb,9_1_7801
SynovialJointOfSpinalColumn,9_1_7802
SynovialJointOfUpperLimb,9_1_7803
SynovialPannus,InflammatoryExudateOfSynovialJoint
SynovialShoulderoint,9_1_7805
SynovialToeJoint,9_1_7806
SynovialWristJoint,9_1_7807
SynoviumOfBursa,9_1_7808
SynoviumOfJoint,9_1_7809
SynoviumOfTendon,9_1_7810
TendonSheath,9_1_7864
TendonSheath,23_1_1252
SyntheticManufacturingProcess,9_1_1223
SyntheticMaterial,NAMEDNonBodySubstance
SyntheticVasopressin,9_1_12067
Vasopressin,AntiDiureticHormoneDrug
TreponemaPallidum,Treponema
SyringobulbiaCavity,9_1_7814
SyringomyeliaCavity,PathologicalCavity
SyringomyeliaCavity,23_1_10272
Syringospora,Basidiomycotina
SyrupSolutionBasicDrugForm,9_1_10975
syrupSolutionDrugForm,aqueousDrugForm
SyrupSuspensionBasicDrugForm,9_1_10976
syrupSuspensionDrugForm,suspensionDrugForm
SystemicArteroile,Arteriole
SystemicArteroile,BloodVesselOfSystemicCirculation
SystemicCapillary,Arteriole
SystemicCapillary,BloodVesselOfSystemicCirculation
SystemicEffectsOfSalicylate,NAMEDDrugClinicalFeature
SystemicInfection,NAMEDInfectivePathology
SystemicLupusErythematosusLikeSyndrome,NAMEDImmuneDiseaseProcess
SystemicSclerosis,NAMEDSystemicDisease
SystemicSclerosis,23_1_3837
SystemicSclerosis,23_1_10277
SystemicSclerosis,23_1_10278
SystemicSclerosis,23_1_10279
SystemicToPulmonaryArterialShuntLesion,9_1_9694
SystemicVenule,Arteriole
SystemicVenule,BloodVesselOfSystemicCirculation
SystolicMurmur,9_1_7817
T4Dermatome,Dermatome
T4Dermatome,23_1_1284
T4Dermatome,23_1_10291
T4Dermatome,23_1_10292
T5Dermatome,Dermatome
T5Dermatome,23_1_886
T5Dermatome,23_1_10291
T5Dermatome,23_1_10292
T6Dermatome,Dermatome
T6Dermatome,23_1_783
T6Dermatome,23_1_10291
T6Dermatome,23_1_10292
T7Dermatome,Dermatome
T7Dermatome,23_1_1195
T7Dermatome,23_1_10291
T7Dermatome,23_1_10292
TCellChronicLymphocyticLeukaemia,ChronicLymphocyticLeukaemia
TCellChronicLymphocyticLeukaemia,23_1_728
TCellDiffuseMixedCellLymphoma,9_1_11424
TCellLymphoblast,Lymphoblast
TCellLymphoma,9_1_11439
TCellProlymphocyticLeukaemia,ProlymphocyticLeukaemia
Table,Device
TableTopCentrifuge,9_1_9374
TabletBasicDrugForm,9_1_10977
tabletDrugForm,pillShapedDrugForm
Tacalcitol,NAMEDActiveDrugIngredient
TacalcitolMonohydrate,Tacalcitol
Tachyphylaxis,NAMEDPharmacokineticProcess
Tachypnoea,9_1_13062
Tachypnoea,23_1_143
Tacrolimus,NAMEDActiveDrugIngredient
Tacrolimus,23_1_1816
TactileHallucination,9_1_7820
Taenia,Taeniidae
TaeniaAfricana,Taenia
TaeniaArmata,Taenia
TaeniaCrassicollis,Taenia
TaeniaHominis,TaeniaSaginata
TaeniaSaginata,Taenia
TaeniaHydatigena,Taenia
TaeniaOvis,Taenia
TaeniaPhilippina,TaeniaSaginata
TaeniaPisiformis,Taenia
TaeniaTaeniaeformis,TaeniaCrassicollis
Taeniolella,Dematiacea
TailOfPancreas,PartOfPancreas
TakayasuSyndrome,NAMEDSyndrome
Talampicillin,NAMEDActiveDrugIngredient
Talampicillin,23_1_580
TalampicillinHydrochloride,Talampicillin
Talc,NAMEDInorganicSubstance
Talc,23_1_10303
TalcAsDrug,9_1_7822
TallStature,9_1_12054
TaloCalcanealLigament,NAMEDLigament
TaloFibularLigament,NAMEDLigament
TaloFibularLigament,23_1_10305
TaloFibularLigament,23_1_10306
Tamoxifen,NAMEDActiveDrugIngredient
TamoxifenCitrate,Tamoxifen
Tampon,SanitaryDevice
TamponBasicDrugForm,9_1_10978
tamponDrugForm,solidDrugPresentationState
Tamsulosin,NAMEDActiveDrugIngredient
TamsulosinHydrochloride,Tamsulosin
Tangerine,CitrusFruit
TannicAcid,NAMEDActiveDrugIngredient
Tantalum,ElementalChemical
TapeBasicDrugForm,9_1_10979
tapeDrugForm,solidDrugPresentationState
Tapiridae,Perissodactyla
Tar,NAMEDActiveDrugIngredient
Tarsii,Primate
Tarsii,NonHumanPrimate
TartaricAcid,NAMEDActiveDrugIngredient
Tartrazine,NAMEDExcipientDrugIngredient
VallateLingualPapilla,LingualPapilla
VallateLingualPapilla,23_1_5143
VallateLingualPapilla,23_1_5144
TasteDisturbance,9_1_7831
TasteState,SubstanceState
TattooingDevice,9_1_7832
TattooingProcess,InstallingProcess
TaxaneChemical,9_1_7833
TaxaneChemicalAsDrug,9_1_7834
Taxidae,Mustelidae
TaylorMethod,NAMEDEponymousMethod
Tazarotene,NAMEDActiveDrugIngredient
TazobactamSodium,NAMEDActiveDrugIngredient
TazobactamSodium,23_1_2865
Tea,PlantDerivative
TeaDrinkInfusing,9_1_9383
TeaTasterRole,OccupationRole
TeachingHospital,Hospital
TearingProcess,SoftTissueTraumaProcess
TearDeficiency,NAMEDEyeDiseaseProcess
Technetium,ElementalChemical
Technetium,TransitionMetal
Tegafur,NAMEDActiveDrugIngredient
Teicoplanin,NAMEDActiveDrugIngredient
Teicoplanin,23_1_5448
Telemetry,Transport
Telephone,CommunicationDevice
Tellurium,ElementalChemical
Telmisartan,NAMEDActiveDrugIngredient
Telomere,CellularStructure
Temafloxacin,NAMEDActiveDrugIngredient
Temazepam,NAMEDActiveDrugIngredient
Temazepam,23_1_533
Temocillin,NAMEDActiveDrugIngredient
Temocillin,23_1_580
Temozolomide,NAMEDActiveDrugIngredient
TemperatureRegulation,NAMEDProcess
TemperatureSensation,9_1_7838
TemperatureSignal,9_1_11413
TemperatureValue,NumericQuantity
TemporalArteritis,9_1_7839
TemporalBalding,9_1_7840
TemporalChangeProcess,ChangeProcess
TemporalDivisionOfTrigeminalNerve,NAMEDNerve
TemporalFascia,NAMEDFascia
TemporalHalfOfVisualField,9_1_7841
TemporalHornOfLateralVentricle,HornOfLateralVentricle
TemporalQuantity,SymbolicQuantity
TemporalLengtheningProcess,TemporalChangeProcess
UncusOfTemporalLobe,9_1_8178
TemporalLobeMeningealSpace,9_1_7843
TemporalPatternState,TemporalState
TemporalPointValue,TemporalQuantity
TemporalPositionState,TemporalState
TemporalProcess,BonyProcess
TemporalProcessOfTemporalBone,9_1_7846
TemporalShorteningProcess,TemporalChangeProcess
TemporalUnit,PrimitiveUnit
TemporalVisualFieldQuadrant,9_1_7847
TemporaryPhenomenon,9_1_7848
temporary,PermanenceState
TemporoMandibularDisc,NAMEDArticulatingDisc
TemporoMandibularJoint,NAMEDLimbJoint
TemporoMandibularJoint,23_1_10358
TemporoMandibularJoint,23_1_10359
TemporoMandibularJoint,23_1_10360
TemporoMandibularJoint,23_1_10361
TemporoMandibularLigament,NAMEDLigament
TemporoMandibularLigament,23_1_10362
Tenderness,9_1_7851
TendonInjury,9_1_8708
TendonOfArm,9_1_7852
TendonOfFlexorOfHand,9_1_7853
TendonOfFlexorOfHand,23_1_258
TendonOfFoot,9_1_7854
TendonOfForearm,9_1_7855
TendonOfHand,9_1_7856
TendonOfHip,9_1_7857
TendonOfLeg,9_1_7858
TendonOfLowerLimb,9_1_7859
TendonOfLumbricalOfHand,NAMEDTendon
TendonOfThigh,9_1_7860
TendonOfThumb,9_1_13315
TendonOfThumb,23_1_258
TendonOfTibialisAnterior,NAMEDTendon
TendonOfTibialisPosterior,NAMEDTendon
TendonOfUpperLimb,9_1_7862
TendonPathology,9_1_7863
Tendonitis,9_1_7865
UrgeToVoidUrineOrFaeces,UrgeToVoidBodySubstance
TenesmusSymptom,9_1_7868
Tenoxicam,NAMEDActiveDrugIngredient
Tenoxicam,23_1_269
Tenrecidae,Insectivora
Tent,HumanDwelling
TenthCostalCartilage,9_1_7870
TenthCostalCartilage,23_1_10376
TenthCostalCartilage,23_1_10377
tenth,OrdinalPositionValueType
TenthCostoChondralJunction,9_1_9237
TenthIntercostalNerve,NAMEDNerve
TentorialNerve,NAMEDNerve
TentorialNerve,23_1_254
Teratogenic,NAMEDReproductiveDiseaseProcess
Teratoma,GermCellTumour
Terazosin,NAMEDActiveDrugIngredient
TerazosinHydrochloride,NAMEDActiveDrugIngredient
Terbinafine,NAMEDActiveDrugIngredient
Terbinafine,23_1_526
TerbinafineHydrochloride,Terbinafine
Terbium,ElementalChemical
Terbium,RareEarthMetal
Terbutaline,NAMEDActiveDrugIngredient
TerbutalineSulphate,Terbutaline
TerebeneOil,NAMEDActiveDrugIngredient
Terfenadine,NAMEDActiveDrugIngredient
Terlipressin,AntiDiureticHormoneDrug
TerminalCare,ClinicalSpecialityState
TerminalIllness,NAMEDUnmodelledPathology
TerminalPartOfIleum,9_1_8907
TerminallyIll,NAMEDUnmodelledPathology
Termination,NAMEDProcess
Terodiline,NAMEDActiveDrugIngredient
TerodilineHydrochloride,Terodiline
TerpinHydrate,NAMEDActiveDrugIngredient
Terpineol,NAMEDActiveDrugIngredient
TestDose,9_1_7871
TestingProcess,NAMEDGenericProcess
TestTube,LaboratoryDevice
TesticularAppendix,ComponentOfTestis
TesticularMass,9_1_7873
TesticularParenchymalStructure,BodyStructure
TesticularParenchymalStructure,23_1_1034
TesticularParenchymalStructure,23_1_8299
TesticularPathology,9_1_7876
TesticularSwelling,9_1_7877
TunicaAlbugineaTestis,9_1_8139
TestosteroneAnalogue,9_1_7878
TestosteroneAnalogue,23_1_629
TestosteroneAnalogueAsDrug,9_1_7879
TestosteroneAsDrug,9_1_7880
TestosteroneEnanthate,TestosteroneEster
TestosteroneIsocaproate,TestosteroneAnalogueAsDrug
TestosteronePhenylpropionate,TestosteroneAnalogueAsDrug
TestosteronePropionate,TestosteroneEster
TestosteroneUndecanoate,TestosteroneEster
TetanusVaccine,9_1_13058
Tetrabenazine,NAMEDActiveDrugIngredient
Tetracosactrin,Corticotrophin
TetracosactrinAsDrug,9_1_7882
Tetracycline,NAMEDActiveDrugIngredient
Tetracycline,23_1_3206
TetracyclineChemical,9_1_7883
TetracyclineChemicalAsDrug,9_1_7884
TetracyclineHydrochloride,Tetracycline
TetralogyOfFallot,CongenitalHeartDisease
Tetraphyllidea,Eucestoda
Tetraploa,Dematiacea
TextureState,MorphologyState
ThalamicNucleus,9_1_7885
ThalamusDorsalis,PartOfThalamus
ThalamusDorsalis,23_1_10400
ThalamusDorsalis,23_1_10401
ThalamusDorsalis,23_1_10402
ThalamusDorsalis,23_1_10403
ThalamusDorsalis,23_1_10404
ThalamusDorsalis,23_1_10405
ThalamusDorsalis,23_1_10406
VentrolateralThalamicNucleus,IntracranialNucleus
ThalamusVentralis,PartOfThalamus
ThalamusVentralis,23_1_4697
ThalamusVentralis,23_1_10407
ThalamusVentralis,23_1_10408
ThalamusVentralis,23_1_10409
ZonaIncerta,NAMEDNervousSystemPart
Thallium,ElementalChemical
Thallium,TransitionMetal
ThalliumTest,Assessment
Thamnidium,Zygomycota
TheatreNurseRole,NurseRole
Thelaziidae,Spiruroidea
ThenarFascia,NAMEDFascia
ThenyldiamineHydrochloride,NAMEDActiveDrugIngredient
Theobromine,NAMEDActiveDrugIngredient
Theophylline,NAMEDActiveDrugIngredient
Theophylline,23_1_567
TheophyllineChemical,9_1_7886
TheophyllineChemicalAsDrug,9_1_7887
TheophyllineHydrate,Theophylline
TheophyllineSodiumGlycinate,Theophylline
ThermalBurn,9_1_7888
ThermalCapacity,PhysicalFeature
ThermalConductivity,Conductivity
ThermalFrictionBurn,9_1_11571
ThermalUltrasoundProbe,Probe
Thermocoagulation,Coagulation
Thermodynamics,NAMEDPhysicalProcess
ThermoocoagulatingDevice,9_1_7890
Thermoregulation,9_1_7891
ThetaBrainWave,EEGBrainWave
Thiabendazole,NAMEDActiveDrugIngredient
Thiamine,NAMEDOrganicComplexChemical
ThiamineAsDrug,9_1_7892
VitaminB1,9_1_8493
VitaminB1,23_1_11117
ThiamineHydrochloride,ThiamineAsDrug
ThiamineMononitrate,ThiamineAsDrug
ThiamineNitrate,ThiamineAsDrug
ThiazideChemical,9_1_7893
ThiazideChemicalAsDrug,9_1_7894
ThierschMethod,NAMEDEponymousMethod
Thiethylperazine,NAMEDActiveDrugIngredient
ThighExamination,9_1_10296
ThighMuscleCrampSymptom,9_1_7896
ThighMuscleWastingLesion,9_1_10888
ThighOedema,9_1_7897
ThighSign,9_1_7898
ThighSymptom,9_1_7899
ThinningOfCornea,9_1_11330
ThinningOfCornea,23_1_143
ThinningOfSclera,9_1_11331
ThinningOfSclera,23_1_143
Thioguanine,NAMEDActiveDrugIngredient
Thiomersal,NAMEDExcipientDrugIngredient
Thiopentone,NAMEDActiveDrugIngredient
ThiopentoneSodium,NAMEDActiveDrugIngredient
Thioridazine,NAMEDActiveDrugIngredient
Thioridazine,23_1_3204
ThioridazineHydrochloride,Thioridazine
Thiotepa,NAMEDActiveDrugIngredient
ThioxantheneChemical,9_1_7902
ThioxantheneChemicalAsDrug,9_1_7903
ThirdBranchialArch,BranchialArch
ThirdCostalCartilage,9_1_7905
ThirdCostalCartilage,23_1_10449
ThirdCostalCartilage,23_1_10450
ThirdCostoChondralJunction,9_1_9238
ThirdDigitalRayOfForefoot,DigitalRayOfFoot
ThirdDigitalRayOfForefoot,23_1_10453
ThirdDigitalRayOfForefoot,23_1_10454
ThirdDigitalRayOfHand,DigitalRayOfHand
ThirdDigitalRayOfHand,23_1_10455
ThirdDigitalRayOfHand,23_1_10456
ThirdWebSpaceOfFoot,9_1_7927
ThirdWebSpaceOfHand,9_1_7928
ThirdGenerationCephalosporinChemical,9_1_7908
ThirdGenerationCephalosporinChemicalAsDrug,9_1_7909
ThirdHeartSound,HeartSound
ThirdHeartSound,23_1_673
ThirdIntercostalNerve,NAMEDNerve
ThirdIntermetacarpalJoint,IntermetacarpalJoint
ThirdIntermetacarpalJoint,23_1_5219
ThirdIntermetacarpalJoint,23_1_9462
ThirdIntermetatarsalJoint,IntermetatarsalJoint
ThirdIntermetatarsalJoint,23_1_5237
ThirdIntermetatarsalJoint,23_1_9464
ThirdPartOfDuodenum,SegmentOfDuodenum
ThirdSacralVertebra,SacralVertebra
ThirdStageOfLabour,StageOfLabour
ThirdTarsoMetatarsalJoint,TarsoMetatarsalJoint
ThirdTarsoMetatarsalJoint,23_1_9464
ThirdTarsoMetatarsalJoint,23_1_10466
ThirdTarsoMetatarsalJoint,23_1_10467
ThirdTrimester,Trimester
ThirdVentricle,BrainVentricle
ThirdVentricle,23_1_16
ThirdWebSpace,9_1_7926
ThirdYearOfLife,FirstThreeYearsOfLife
ThirtyDegreeArthroscope,Arthroscope
ThomasSplint,ImmobilisingDevice
ThoracicAnatomy,9_1_7929
ThoracicApproach,9_1_7930
ThoracicGanglion,NAMEDGanglion
ThoracicGanglion,23_1_440
ThoracicGanglion,23_1_2648
ThoracicCordMeninges,9_1_7932
ThoracicSpinalCord,LinearSegmentOfSpinalCord
ThoracicSpinalCord,23_1_10497
ThoracicDermatome,9_1_7933
ThoracicFistula,9_1_7934
ThoracicIntervertebralSpace,9_1_7935
ThoracicMeningealSpace,9_1_7936
ThoracicRootDermatome,Dermatome
ThoracicRootDermatome,23_1_840
ThoracicScoliosis,9_1_7938
ThoracicSectionOfExtraduralSpace,9_1_7939
ThoracicSectionOfSubarachnoidSpace,9_1_7940
ThoracicSectionOfSubduralSpace,9_1_7941
ThoracicSymptom,9_1_7942
ThoracicVenaCava,9_1_8908
ThoracoBrachialJacketCast,JacketCast
ThoracoDorsalNerve,NAMEDNerve
ThoracoDorsalNerve,23_1_254
ThoracoLumbarRegionOfBody,9_1_7943
ThoracoepigastricVein,NAMEDSystemicVein
ThoracoepigastricVein,23_1_440
ThoracolumbarFascia,NAMEDFascia
Thoracoscope,9_1_10710
Thoracoscopy,9_1_9077
Thoracostomy,9_1_9602
Thoracostomy,23_1_10504
Thoracotomy,9_1_7945
Thoracotomy,23_1_10506
Thorium,ElementalChemical
Thorium,RareEarthMetal
ThreadedControlRod,ThreadedRod
ThreadedRod,Rod
ThreeHydroxy3MethylglutarylCoenzymeA,NAMEDEnzyme
ThreeHydroxysteroidDehydrogenase,NAMEDEnzyme
ThreeTimesDailyDrugDosage,9_1_9390
ThreeToedSloth,Bradypodidae
Threonine,AminoAcid
ThreonineAsDrug,9_1_7946
Thrill,9_1_11735
ThroatIrritation,9_1_5856
ThrobbingHeadache,9_1_11090
throbbingCharacter,PainSymptomCharacterState
Thrombin,Protein
Thrombin,23_1_1462
ThrombocytopenicPurpura,9_1_7949
ThromboembolicDisease,9_1_7950
ThrombolyticAgent,9_1_7952
ThrombophlebitisMigrans,NAMEDSystemicDisease
Thromboplastin,BloodClottingFactor
Thromboplastin,23_1_1462
ThrombosisMoreCommonWhenFactorVLeidenPresentOrInBloodGroupsABAB,NAMEDHaematologicalSystemDiseaseProcess
ThrombosisProcess,NAMEDPathologicalProcess
ThrombosisProcess,23_1_4458
ThrombosisProcess,23_1_10519
ThromboticEvent,9_1_7954
Thromboxane,Eicosanoid
ThromboxaneA2,Thromboxane
ThromboxaneB2,Thromboxane
ThroughStomaRoute,9_1_7956
Thuja,Cupressus
Thulium,ElementalChemical
Thulium,RareEarthMetal
ThurfylSalicylate,NAMEDActiveDrugIngredient
ThurfylSalicylate,23_1_269
ThurfylSalicylate,23_1_571
Thursday,OneDay
ThymidylateSynthase,NAMEDEnzyme
Thymine,Pyrimidine
Thymol,NAMEDActiveDrugIngredient
Thymoxamine,NAMEDActiveDrugIngredient
ThymoxamineHydrochloride,Thymoxamine
ThyoglossalTractPathology,9_1_7959
ThyroarytenoidMuscle,NAMEDStriatedMuscle
ThyroarytenoidMuscle,23_1_440
Thyroglobulin,Glycoprotein
ThyroglossalCyst,PathologicalCystOfThyroglossalTract
ThyrohyoidMuscle,InfraHyoidMuscle
ThyroidAdenoma,9_1_13044
ThyroidFunctionTestResult,9_1_5030
ThyroidPathology,9_1_7964
ThyroidTumour,9_1_10466
ThyroideaImaArtery,NAMEDSystemicArtery
ThyroideaImaArtery,23_1_16
ThyroideaImaArtery,23_1_6053
Thyronine,AminoAcid
ThyrotropinAsDrug,9_1_7967
ThyroxineSodium,ThyroidHormoneAnalogueDrug
Thysanoptera,Hexapoda
ThysanosomaActinoides,Anoplocephalidae
Tiagabine,NAMEDActiveDrugIngredient
TiagabineHydrochloride,Tiagabine
TiaprofenicAcid,NAMEDActiveDrugIngredient
TiaprofenicAcid,23_1_269
TibialShaft,9_1_1229
TibialCondyle,9_1_7968
TibialEpicondyle,9_1_7969
TibialFracture,9_1_7970
TibialNerve,NAMEDNerve
TibialNerve,23_1_254
TibialNerve,23_1_3389
TibialNerve,23_1_10548
TibialNerve,23_1_10549
TibialNerve,23_1_10550
TibialNerve,23_1_10551
TibialNerve,23_1_10552
TibialNerve,23_1_10553
TibialNerve,23_1_10554
TibioFibularLigament,NAMEDLigament
TibioperonealTrunk,SegmentOfPoplitealArtery
TibioperonealTrunk,23_1_10562
TibioperonealTrunk,23_1_10563
TibioperonealTrunk,23_1_10564
Tibolone,NAMEDActiveDrugIngredient
TicSymptom,9_1_7975
Ticarcillin,Carboxypenicillin
TicarcillinSodium,Ticarcillin
Ticlopidine,NAMEDActiveDrugIngredient
TiclopidineHydrochloride,Ticlopidine
Tiger,Panthera
Tigger,Panthera
Tightening,TensionForceApplyingProcess
TiltingDiscCardiacValveProsthesis,MechanicalCardiacValveProsthesis
TiludronicAcid,NAMEDActiveDrugIngredient
TiludronicAcid,23_1_514
TimeNow,9_1_3030
TimePeriodSinceOnsetOfSymptom,9_1_13469
TimingAppropriatenessState,TemporalState
Timolol,NAMEDActiveDrugIngredient
TimololMaleate,Timolol
Tin,ElementalChemical
Tin,TransitionMetal
TinOxide,NAMEDComplexChemical
TinctureBasicDrugForm,9_1_10980
tinctureDrugForm,liquidDrugPresentationState
TineaCapitis,9_1_7978
TineaCruris,9_1_7979
TineaPedis,9_1_7980
TinglingOfFoot,9_1_7981
TinglingOfHand,9_1_7982
Tinidazole,Nitroimidazoles
Tinidazole,23_1_7336
Tinzaparin,LowMolecularWeightHeparinActiveDrugAdditive
TinzaparinSodium,Tinzaparin
Tioconazole,NAMEDActiveDrugIngredient
Tioconazole,23_1_3301
Tip,DeviceComponent
TissueCellMorphologyDueToCellMorphologyChangeProcess,9_1_7985
Titanium,ElementalChemical
Titanium,TransitionMetal
TitaniumCompound,9_1_7988
TitaniumDioxide,NAMEDActiveDrugIngredient
TitaniumDioxide,23_1_10576
TitaniumPeroxide,NAMEDActiveDrugIngredient
TitaniumPeroxide,23_1_10576
TitaniumSalicylate,NAMEDActiveDrugIngredient
TitaniumSalicylate,23_1_10576
TitaniumTannate,NAMEDActiveDrugIngredient
TitaniumTannate,23_1_10576
Tizanidine,NAMEDActiveDrugIngredient
TizanidineHydrochloride,Tizanidine
Toad,Amphibian
TobaccoAmbylopia,NAMEDEyeDiseaseProcess
TobaccoPipe,SmokingImplement
Tobramycin,NAMEDActiveDrugIngredient
Tobramycin,23_1_562
Tocainide,NAMEDActiveDrugIngredient
TocainideHydrochloride,NAMEDActiveDrugIngredient
TocopherolAsDrug,9_1_7990
TocopherylAcidSuccinate,NAMEDActiveDrugIngredient
ToeExamination,9_1_10297
ToeJointExamination,9_1_10298
ToeNail,9_1_7994
ToeNailExamination,9_1_10299
ToeSwellingSymptom,9_1_7998
TogaVirus,ReoVirus
Tolazamide,NAMEDActiveDrugIngredient
Tolazamide,23_1_3205
Tolbutamide,NAMEDActiveDrugIngredient
Tolbutamide,23_1_3205
Tolcapone,NAMEDActiveDrugIngredient
ToleranceWithDiminishedEffect,NAMEDDrugClinicalFeature
TolfenamicAcid,NAMEDActiveDrugIngredient
Tolmetin,NAMEDActiveDrugIngredient
TolmetinSodium,Tolmetin
TolmetinSodium,23_1_2865
Tolnaftate,NAMEDActiveDrugIngredient
TolterodineTartrate,NAMEDActiveDrugIngredient
Tomato,Fruit
TomkinsMethod,NAMEDEponymousMethod
Tongue-Tie,9_1_13493
TongueExamination,9_1_10300
TongueSwelling,9_1_8001
TonicSeizure,Seizure
TonsillarCrypt,9_1_8002
TonsillarPathology,9_1_8003
TonsillarPlexus,NAMEDNervePlexus
Tonsillolithiasis,9_1_8004
ToothDevelopmentalStatusState,DevelopmentalStatusState
ToothExamination,9_1_10301
ToothPart,9_1_8007
ToothSymptom,9_1_8653
TopicalAnaesthetic,9_1_13141
topicalAnaesthesia,AnaesthesiaState
TopicalConjunctivaRoute,9_1_8010
TopicalDistribution,LocalDistribution
TopicalDrugAdministration,9_1_12478
TopicalDrugAdministrationToConjunctiva,9_1_11319
TopicalRoute,9_1_8013
TopicalScalpRoute,9_1_8014
TopicalSkinRoute,9_1_8015
TopicalToNailRoute,9_1_8016
TopicalToTeethRoute,9_1_8017
TopicalWoundRoute,9_1_8018
Topiramate,NAMEDActiveDrugIngredient
TopoisomeraseI,NAMEDEnzyme
TopologyState,AppearanceState
Topotecan,NAMEDActiveDrugIngredient
TopotecanHydrochloride,Topotecan
Torasemide,NAMEDActiveDrugIngredient
Toremifene,NAMEDActiveDrugIngredient
TorsadeDePointes,VentricularTachycardia
TorsionDystonia,NAMEDSystemicDisease
TorsionDystonia,23_1_10618
TorsionLesion,9_1_8019
TorsionOfTestis,9_1_8020
TortuousDilatation,9_1_13487
Torulopsis,Blastomycete
TorusMandibularis,9_1_8022
TorusPalatinus,9_1_8023
TotalAnomalousPulmonaryVenousConnection,AnomalousPulmonaryVenousConnection
TotalFoodStarvation,Malnutrition
TotallyComplete,9_1_1101
TouchSignal,9_1_11409
TouchSystem,AnatomicalSystem
TouchSystem,23_1_1758
ToughnessState,MorphologyState
ToupetMethod,NAMEDEponymousMethod
Tower,Building
ToxaemiaOfPregnancy,NAMEDReproductiveDiseaseProcess
Toxascaris,Ascarida
ToxascarisLeonina,Toxascaris
ToxicColitis,9_1_8027
ToxicDose,NAMEDDrugClinicalFeature
ToxicEpidermalNecrolysis,9_1_8028
ToxicIleus,9_1_11837
ToxicIntestinalParalysis,9_1_8030
ToxicMegacolon,Megacolon
ToxicPsychosis,Psychosis
Toxicology,Pathology
ToxocaraCanis,Ascarida
ToxocaraCati,Ascarida
Toxoplasma,Toxoplasmatidae
ToxoplasmaGondii,Toxoplasma
TrabecularBoneDensity,9_1_8033
TrachealMucousMembrane,9_1_8035
TrachealCartilageRing,9_1_12237
TrachealCartilageRing,23_1_2732
TrachealAspirator,9_1_13089
TrachealLymphnode,ParatrachealLymphnode
TrachealLymphnode,23_1_440
